diff_zip,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,num_hvc,client_rank_label,signup_to_book_interval,booking_interval,income_level,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market
0,3.13,4.32,-1.19,119.0,139.0,0.14388499999999999,0.0,0,0,0,1,0,0,1,0,0,6,0,90,23,72424,1,1,0,0,0
0,3.05,3.05,0.0,79.0,59.0,0.20202,0.40404,1,1,0,0,0,0,0,1,0,5,0,90,2,86597,1,0,0,0,0
0,3.09,3.09,0.0,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,5,0,0,20,86597,0,1,0,0,0
0,1.9,1.66,0.24,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,5,0,0,43,86597,1,1,0,0,0
1,4.32,3.13,1.19,198.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,9,0,0,180,95198,1,1,0,0,0
0,3.09,3.17,-0.08,99.0,145.0,0.0,0.0,1,1,0,0,0,0,1,0,0,9,0,0,180,95198,1,1,0,0,0
0,3.09,3.09,0.0,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,1,21,102095,1,1,0,0,0
1,1.9,3.13,-1.23,99.0,99.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,7,37,102095,1,1,0,0,0
0,3.13,4.32,-1.19,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,6,102095,1,1,0,0,0
1,3.13,4.03,-0.9,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,0,1,0,72,180,102095,1,0,0,0,0
0,2.5,3.09,-0.59,0.0,0.0,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,90,180,102095,0,1,0,0,0
0,4.32,2.02,2.3,99.0,99.0,0.0,0.0,0,1,0,0,0,0,1,1,0,7,0,0,20,122354,0,1,0,0,0
0,4.32,4.32,0.0,99.0,139.0,0.0,0.0,0,1,1,0,0,0,0,1,0,7,0,4,23,122354,1,1,0,0,0
0,3.09,3.47,-0.38,139.0,278.0,0.0,0.0,0,0,1,0,0,1,0,1,0,7,0,53,180,122354,1,1,0,0,0
0,1.82,1.82,0.0,69.0,99.0,0.30303,0.0,0,0,1,1,0,0,1,1,0,3,0,5,28,74561,1,1,0,0,0
1,5.0,4.36,0.64,169.0,145.0,0.0,0.0,0,1,1,0,0,0,0,0,0,3,0,90,180,74561,1,0,0,0,0
0,3.09,4.32,-1.23,139.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,3,0,0,63,74561,0,0,0,0,0
1,3.13,2.5,0.63,139.0,109.0,0.177515,0.215827,1,1,0,0,0,0,0,0,0,3,0,0,180,74561,1,1,0,0,0
0,4.32,4.32,0.0,79.0,99.0,0.20202,0.0,0,0,1,1,0,0,0,0,0,7,0,90,180,60895,1,1,0,0,0
0,3.05,3.73,-0.68,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,7,0,90,10,60895,1,1,0,0,0
1,2.54,4.32,-1.78,198.0,129.0,0.0,0.07194199999999999,1,1,0,0,1,0,0,0,0,7,0,90,6,60895,0,1,0,0,0
0,3.21,3.77,-0.56,99.0,99.0,0.0,0.0,1,1,0,0,0,0,0,0,0,3,0,90,77,83558,0,0,0,0,0
0,3.09,3.13,-0.04,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,1,0,3,0,7,19,86972,1,0,0,0,0
0,2.54,3.73,-1.19,109.0,145.0,0.215827,0.0,0,0,1,1,0,0,1,0,0,3,0,51,180,86972,1,1,0,0,0
1,3.77,3.65,0.12,79.0,99.0,0.20202,0.0,0,0,1,0,0,0,1,0,0,3,0,90,180,88802,1,1,0,0,0
0,2.96,3.77,-0.81,178.0,0.0,0.10101,1.0,0,0,1,1,1,0,1,0,0,16,0,90,142,101084,1,1,0,0,0
0,3.5,2.54,0.96,99.0,0.0,0.0,1.0,1,0,0,0,0,0,1,1,0,16,0,90,103,101084,0,1,0,0,0
0,4.32,3.17,1.15,139.0,139.0,0.0,0.0,0,0,1,1,0,0,1,1,0,16,1,0,180,101084,1,0,0,0,0
0,3.09,4.96,-1.87,99.0,139.0,0.0,0.0,1,0,0,1,0,0,1,0,0,16,0,0,180,101084,1,1,0,0,0
0,4.32,3.09,1.23,139.0,99.0,0.0,0.0,0,0,0,0,0,0,1,0,0,16,0,0,3,101084,1,0,0,0,0
0,3.09,3.09,0.0,99.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16,0,0,33,101084,0,0,0,0,0
0,3.09,4.32,-1.23,198.0,168.0,0.0,0.151515,1,1,0,0,0,0,0,0,0,16,0,0,68,101084,1,0,0,0,0
0,1.9,3.29,-1.39,99.0,198.0,0.0,0.0,0,0,0,1,0,1,1,0,0,16,0,90,19,101084,1,1,0,0,0
0,3.09,3.13,-0.04,109.0,94.0,0.215827,0.050505,0,1,1,0,0,0,1,1,0,2,0,90,47,99735,1,0,0,0,0
0,3.09,4.32,-1.23,99.0,193.0,0.0,0.0,0,0,1,1,0,0,0,1,0,5,0,0,180,98569,1,1,0,0,0
0,3.71,3.69,0.02,258.0,273.0,0.07194199999999999,0.0,1,0,0,0,0,0,1,1,0,18,0,90,180,104753,1,0,0,0,0
0,3.05,4.96,-1.91,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,1,0,18,0,90,130,104753,1,0,0,0,0
1,2.48,4.64,-2.16,178.0,278.0,0.10101,0.0,0,0,1,0,1,1,1,0,0,18,0,90,3,104753,1,1,0,0,0
1,3.09,3.73,-0.64,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,18,1,0,10,104753,1,1,0,0,0
0,3.13,3.71,-0.58,20.0,169.0,0.856115,0.0,0,0,0,0,0,0,0,1,0,10,0,90,78,103817,0,1,0,0,0
0,3.13,3.09,0.04,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,10,0,0,6,103817,1,1,0,0,0
0,3.09,3.09,0.0,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,2,0,11,21,71928,1,1,0,0,0
0,3.09,3.13,-0.04,139.0,99.0,0.0,0.28776999999999997,0,0,1,0,0,0,0,1,0,3,1,1,43,145593,1,1,0,0,0
0,4.36,4.36,0.0,193.0,145.0,0.0,0.0,0,1,1,0,0,0,1,0,1,2,0,90,96,92874,0,0,0,0,0
0,3.73,3.73,0.0,109.0,79.0,0.215827,0.431655,1,1,0,0,0,0,1,1,0,5,0,90,13,106242,1,0,0,0,0
0,1.86,4.32,-2.46,99.0,139.0,0.0,0.0,0,1,0,0,0,0,0,1,0,5,1,0,15,106242,0,1,0,0,0
1,4.32,1.82,2.5,139.0,89.0,0.0,0.10101,0,0,0,0,0,0,0,0,0,5,0,90,95,106242,1,1,0,0,0
1,4.32,3.41,0.91,139.0,109.0,0.0,0.215827,0,1,0,0,0,0,0,1,0,5,0,0,180,106242,1,1,0,0,0
0,2.65,3.13,-0.48,198.0,198.0,0.0,0.0,0,0,1,1,1,1,0,0,0,2,0,0,65,58595,1,1,0,0,0
0,3.09,3.41,-0.32,99.0,99.0,0.0,0.0,0,0,1,1,0,0,1,0,0,2,1,0,17,86937,1,0,0,0,0
0,3.77,3.13,0.64,99.0,69.0,0.0,0.30303,0,0,0,1,0,0,1,0,0,5,0,90,32,57620,1,1,0,0,0
0,4.32,4.32,0.0,69.0,139.0,0.30303,0.0,1,0,0,1,0,0,0,1,0,5,0,20,25,57620,1,1,0,0,0
0,1.66,2.16,-0.5,178.0,99.0,0.10101,0.0,0,0,1,1,1,0,0,0,0,5,0,0,91,57620,0,0,0,0,0
1,4.36,4.96,-0.6,99.0,84.0,0.0,0.151515,0,1,1,0,0,0,0,1,0,5,0,90,42,57620,1,0,0,0,0
0,3.17,2.54,0.63,99.0,69.0,0.0,0.30303,0,0,1,1,0,0,0,1,0,2,0,0,11,99658,1,1,0,0,0
0,3.09,3.45,-0.36,99.0,198.0,0.0,0.0,0,0,1,0,0,1,0,1,0,2,0,0,180,99658,0,0,0,0,0
0,2.5,3.13,-0.63,0.0,0.0,1.0,1.0,0,0,0,1,0,0,1,0,0,2,0,90,129,99658,0,1,0,0,0
1,3.11,3.91,-0.8,198.0,99.0,0.0,0.0,0,0,1,1,1,0,1,1,0,1,0,0,36,50519,1,0,0,0,0
0,3.13,3.09,0.04,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,2,0,1,180,58040,1,1,0,0,0
0,2.5,1.9,0.6,119.0,109.0,0.14388499999999999,0.215827,1,1,0,0,0,0,0,0,0,2,1,27,8,58040,1,1,0,0,0
0,3.13,3.13,0.0,139.0,139.0,0.0,0.0,1,0,0,0,0,0,0,0,0,4,1,0,14,108413,0,1,0,0,0
0,1.82,4.18,-2.36,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,63,180,64450,1,1,0,0,0
0,3.13,2.5,0.63,139.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,2,26,72446,0,1,0,0,0
0,3.13,3.13,0.0,79.0,124.0,0.20202,0.10791400000000001,0,0,0,1,0,0,0,1,0,1,1,90,27,72446,1,0,0,0,0
0,4.32,4.92,-0.6,99.0,99.0,0.0,0.0,0,1,1,0,0,0,0,0,0,1,0,0,180,139542,1,0,0,0,0
1,3.13,3.69,-0.56,39.0,99.0,0.606061,0.0,0,1,0,0,0,0,0,0,0,3,0,29,180,84122,1,0,0,0,0
1,2.58,4.03,-1.45,198.0,193.0,0.0,0.025253,0,1,0,0,1,1,1,1,0,3,0,4,180,84122,0,0,0,0,0
0,3.09,3.13,-0.04,139.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,48,97488,1,1,0,0,0
0,3.13,1.94,1.19,99.0,69.0,0.0,0.30303,0,0,0,0,0,0,1,0,0,1,0,0,180,97488,0,0,0,0,0
0,3.13,3.13,0.0,139.0,169.0,0.0,0.0,0,1,1,0,0,0,0,1,0,2,1,90,0,63266,1,0,1,0,0
0,1.9,3.13,-1.23,99.0,69.0,0.0,0.30303,0,0,1,0,0,0,1,0,0,2,0,85,180,93759,1,1,0,0,0
0,2.5,3.69,-1.19,99.0,99.0,0.0,0.0,1,0,0,1,0,0,1,0,0,2,0,0,25,93759,1,1,0,0,0
0,3.73,2.46,1.27,198.0,178.0,0.0,0.07772000000000001,0,0,1,1,0,0,0,0,0,5,0,90,8,166448,0,0,0,0,0
0,3.13,3.69,-0.56,99.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,14,0,0,11,110862,1,0,0,0,0
1,3.69,4.92,-1.23,198.0,109.0,0.0,0.215827,0,0,1,1,1,0,1,0,0,2,0,0,180,89017,1,1,0,0,0
0,3.69,4.92,-1.23,79.0,99.0,0.20202,0.0,0,0,1,1,0,0,0,0,0,2,0,90,180,92084,1,1,0,0,0
0,3.73,3.69,0.04,169.0,139.0,0.0,0.0,0,0,1,0,0,0,0,1,0,6,1,0,8,126761,1,1,0,0,0
0,3.21,2.02,1.19,99.0,99.0,0.0,0.0,0,0,1,1,0,0,1,0,0,6,0,17,23,126761,1,1,0,0,0
0,2.93,3.69,-0.76,278.0,278.0,0.0,0.0,0,1,1,0,1,1,0,0,0,2,0,0,26,118842,0,1,0,0,0
0,3.11,3.69,-0.58,114.0,139.0,0.179856,0.0,0,0,1,1,0,0,0,0,0,2,0,90,76,75511,0,1,0,0,0
1,3.01,3.09,-0.08,169.0,139.0,0.0,0.0,1,1,0,0,0,0,0,1,0,9,0,81,180,29613,1,1,0,0,0
1,4.92,3.77,1.15,198.0,99.0,0.0,0.0,0,0,1,1,1,0,1,1,0,9,0,90,49,29613,1,0,0,0,0
1,4.01,3.77,0.24,139.0,129.0,0.0,0.18867899999999999,1,1,0,0,0,0,1,1,0,9,0,3,180,29613,0,0,0,0,0
1,4.96,3.05,1.91,99.0,99.0,0.0,0.0,0,0,0,1,0,0,1,0,0,9,0,0,180,29613,1,1,0,0,0
0,3.73,3.73,0.0,139.0,139.0,0.0,0.0,1,1,0,0,0,0,1,1,0,14,0,2,69,53548,0,0,0,0,0
1,4.92,3.01,1.91,198.0,228.0,0.0,0.0,0,0,1,1,1,1,0,0,0,14,0,90,180,53548,1,0,0,0,0
1,3.73,3.13,0.6,139.0,40.0,0.0,0.71223,1,0,0,1,0,0,0,0,0,14,0,0,16,53548,1,0,0,0,0
0,3.13,3.69,-0.56,169.0,139.0,0.0,0.177515,0,0,1,1,0,0,1,1,0,14,0,30,56,53548,1,1,0,0,0
0,4.32,4.96,-0.64,59.0,99.0,0.40404,0.0,1,0,0,0,0,0,0,0,0,14,0,90,154,53548,1,1,0,0,0
0,3.73,4.92,-1.19,139.0,99.0,0.0,0.0,0,0,0,0,0,0,0,1,0,14,0,0,28,53548,0,1,0,0,0
0,1.74,1.74,0.0,99.0,99.0,0.0,0.0,1,0,0,0,0,0,1,1,0,15,1,13,7,112333,1,1,0,0,0
0,4.28,3.45,0.83,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,1,0,15,0,90,77,112333,0,0,0,0,0
0,3.12,3.13,-0.01,198.0,198.0,0.0,0.0,0,1,1,0,1,1,0,1,0,15,0,10,60,112333,1,1,0,0,0
1,2.58,3.73,-1.15,99.0,79.0,0.0,0.275229,1,1,0,0,0,0,1,1,0,12,0,90,180,59205,1,1,0,0,0
0,3.21,2.46,0.75,19.0,109.0,0.808081,0.215827,1,0,0,0,0,0,1,1,1,12,0,90,75,59205,1,1,0,0,0
1,3.73,4.01,-0.28,0.0,59.0,0.0,0.70202,1,0,0,0,0,1,0,1,0,17,0,10,180,75106,0,0,0,0,0
0,1.21,4.03,-2.82,198.0,158.0,0.0,0.20202,0,0,1,1,1,1,0,1,0,17,0,3,50,75106,1,1,0,0,0
0,4.92,3.01,1.91,99.0,139.0,0.0,0.0,1,0,0,0,0,0,0,1,0,17,0,53,18,75106,0,0,0,0,0
0,3.73,3.39,0.34,79.0,278.0,0.431655,0.0,0,1,0,0,0,1,1,0,0,17,0,49,26,75106,1,1,0,0,0
0,3.69,3.69,0.0,99.0,139.0,0.0,0.0,0,0,0,1,0,0,1,0,0,17,0,80,12,75106,1,1,0,0,0
0,3.01,4.92,-1.91,169.0,139.0,0.0,0.0,1,0,0,1,0,0,1,1,0,14,0,11,111,103206,1,1,0,0,0
0,3.69,3.01,0.68,99.0,198.0,0.0,0.0,0,0,0,1,0,1,0,1,0,14,0,90,8,103206,1,1,0,0,0
1,3.75,4.92,-1.17,168.0,0.0,0.151515,1.0,0,0,1,0,1,1,0,1,0,14,0,0,145,103206,0,0,0,0,0
0,4.2,4.96,-0.76,89.0,169.0,0.359712,0.0,0,0,0,0,0,0,1,1,0,11,0,90,36,76493,0,1,0,0,0
0,3.71,3.73,-0.02,89.0,188.0,0.359712,0.050505,0,0,0,0,0,1,1,1,0,11,0,90,26,76493,0,0,0,0,0
0,4.96,4.96,0.0,69.0,69.0,0.30303,0.30303,0,0,0,0,0,0,1,1,0,1,0,90,49,95090,1,0,0,0,0
0,3.37,3.69,-0.32,198.0,59.0,0.0,0.40404,0,0,0,0,1,0,0,0,0,17,0,2,180,84802,0,1,0,0,0
0,3.01,4.32,-1.31,69.0,278.0,0.30303,0.0,1,0,0,0,0,1,1,1,0,17,0,0,180,84802,1,0,0,0,0
0,3.73,3.73,0.0,99.0,129.0,0.0,0.18867899999999999,1,1,0,0,0,0,1,0,0,17,0,90,180,84802,1,1,0,0,0
0,4.92,4.3,0.62,79.0,198.0,0.20202,0.0,0,1,0,0,0,1,0,0,0,2,0,90,17,75724,1,0,0,0,0
0,3.73,3.43,0.3,99.0,99.0,0.0,0.0,1,0,0,0,0,0,1,1,0,2,0,0,118,75724,1,0,0,0,0
0,3.69,3.73,-0.04,0.0,99.0,1.0,0.0,1,1,0,0,0,0,0,0,0,15,0,90,79,104750,0,0,0,0,0
1,3.09,3.05,0.04,119.0,278.0,0.14388499999999999,0.0,1,0,0,0,0,1,0,1,0,15,0,90,120,104750,1,1,0,0,0
0,3.09,3.13,-0.04,0.0,69.0,1.0,0.30303,0,0,0,0,0,0,1,0,0,1,0,1,9,117500,0,1,0,0,0
0,4.92,4.92,0.0,79.0,79.0,0.275229,0.275229,0,0,1,1,0,0,1,0,0,6,0,90,35,45203,1,1,0,0,0
1,4.92,3.05,1.87,79.0,98.23,0.20202,0.262704,0,1,1,0,0,0,0,0,0,5,0,90,180,104684,1,1,0,0,0
0,1.9,1.9,0.0,169.0,169.0,0.0,0.0,1,1,0,0,0,0,1,1,0,1,0,1,7,87779,0,0,0,0,0
0,2.02,3.45,-1.43,178.0,198.0,0.10101,0.0,0,0,1,1,1,1,1,1,0,5,0,0,41,117366,0,1,0,0,0
0,4.92,4.92,0.0,79.0,89.0,0.20202,0.10101,0,0,0,0,0,0,1,0,0,1,0,90,12,85807,0,1,0,0,0
0,3.73,3.73,0.0,139.0,145.0,0.0,0.0,0,0,1,1,0,0,0,1,0,6,0,90,180,131151,1,1,1,0,0
0,3.01,3.05,-0.04,198.0,278.0,0.0,0.0,1,1,0,0,1,1,0,1,0,2,0,0,35,36748,1,1,0,0,0
0,3.09,4.36,-1.27,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,0,0,9,0,67,7,46499,1,1,0,0,0
0,4.03,4.34,-0.31,300.0,300.0,0.0,0.0,1,1,0,0,1,1,1,1,0,7,0,90,56,115659,0,0,1,0,0
0,3.09,3.13,-0.04,139.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,0,4,0,3,40,29109,1,1,0,0,0
0,3.77,3.69,0.08,149.0,149.0,0.118343,0.118343,1,1,0,0,0,0,1,0,0,4,0,90,12,85328,1,0,0,0,0
0,3.13,3.13,0.0,79.0,79.0,0.20202,0.20202,0,0,0,0,0,0,1,1,0,4,0,90,0,85328,1,1,0,0,0
1,3.73,3.69,0.04,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,0,0,3,0,0,6,48276,1,1,0,0,0
0,2.41,2.41,0.0,169.0,169.0,0.0,0.0,0,0,1,1,0,0,0,0,0,3,0,0,0,48276,1,1,0,0,0
0,1.93,4.92,-2.99,79.0,129.0,0.20202,0.07194199999999999,0,1,1,0,0,0,0,1,0,2,0,90,66,71585,1,1,0,0,0
0,4.92,3.69,1.23,119.0,139.0,0.14388499999999999,0.0,1,0,0,1,0,0,1,0,0,1,0,90,9,99445,1,1,0,0,0
0,3.17,1.9,1.27,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,0,7,13,86094,0,0,0,0,0
0,2.89,2.02,0.87,145.0,145.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,90,24,28474,0,1,0,0,1
0,4.28,2.46,1.82,68.0,99.0,0.656566,0.0,1,1,0,0,1,0,1,1,0,11,0,90,103,57724,1,1,0,0,0
1,2.58,3.69,-1.11,79.0,139.0,0.20202,0.0,0,1,0,0,0,0,0,0,0,4,0,90,148,75728,0,0,0,0,0
0,3.17,3.09,0.08,99.0,109.0,0.0,0.215827,1,0,0,1,0,0,1,0,0,0,0,90,16,51462,1,1,0,0,0
0,3.69,2.5,1.19,99.0,79.0,0.0,0.20202,0,0,1,0,0,0,0,1,0,0,0,0,2,60193,1,1,0,0,0
0,3.73,2.52,1.21,109.0,99.0,0.215827,0.0,0,0,1,1,0,0,1,1,0,0,0,90,180,58346,1,1,0,0,0
0,3.09,3.09,0.0,99.0,99.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,94060,0,1,0,0,0
0,3.17,3.37,-0.2,99.0,198.0,0.0,0.0,1,0,0,0,0,1,0,1,0,0,0,90,15,86533,1,0,0,0,0
0,4.32,4.28,0.04,139.0,144.0,0.0,0.147929,0,0,1,1,0,0,0,1,0,0,0,90,116,67685,1,1,0,0,0
1,3.73,3.65,0.08,198.0,99.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,14,180,45535,0,1,0,0,0
0,3.05,4.92,-1.87,99.0,99.0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,0,0,116,48272,1,1,0,0,0
1,3.07,4.32,-1.25,298.0,193.0,0.118343,0.0,1,0,0,1,1,0,1,0,0,0,0,90,52,91191,1,0,0,0,0
0,3.69,4.92,-1.23,139.0,129.0,0.0,0.07194199999999999,0,0,1,1,0,0,0,0,0,0,0,0,180,45535,1,1,0,0,0
0,4.36,3.21,1.15,99.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,90,6,26946,1,1,0,0,0
0,2.37,3.73,-1.36,39.0,69.0,0.606061,0.30303,1,1,0,0,0,0,0,1,0,0,0,90,65,51731,1,1,0,0,0
0,5.0,3.17,1.83,49.0,139.0,0.505051,0.0,0,1,1,0,0,0,0,1,0,0,0,90,100,30477,1,1,0,0,0
0,3.54,2.02,1.52,168.0,99.0,0.151515,0.0,0,1,1,0,1,0,1,1,0,0,0,0,180,45677,0,1,0,0,0
0,3.99,2.35,1.64,278.0,278.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,18,11,45187,1,1,0,0,0
0,3.17,3.17,0.0,168.0,198.0,0.151515,0.0,0,0,1,1,1,1,1,1,0,0,0,0,14,141126,0,0,0,0,0
1,3.69,3.73,-0.04,99.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,180,69664,1,1,0,0,0
0,3.73,2.46,1.27,79.0,99.0,0.20202,0.0,1,0,0,1,0,0,0,0,0,0,0,1,73,81169,0,1,0,0,0
1,3.13,3.73,-0.6,139.0,139.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,6,68324,1,1,0,0,0
0,3.17,2.46,0.71,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,4,68643,1,1,0,0,0
0,3.73,3.69,0.04,99.0,99.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,90,180,92927,1,1,0,0,0
1,3.17,3.01,0.16,49.0,69.0,0.505051,0.30303,0,0,0,1,0,0,0,0,0,0,0,90,180,40225,1,1,0,0,0
1,4.28,3.73,0.55,99.0,119.0,0.0,0.14388499999999999,0,0,1,0,0,0,1,1,0,0,0,25,180,80720,1,1,0,0,0
0,3.73,3.17,0.56,198.0,99.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,6,180,64839,0,0,0,0,0
0,2.54,3.17,-0.63,99.0,99.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,90,29,45862,1,1,0,0,0
0,3.77,3.73,0.04,149.0,139.0,0.118343,0.0,0,0,0,0,0,0,0,0,0,0,0,90,6,44069,1,0,0,0,0
0,3.39,4.64,-1.25,109.0,18.0,0.215827,0.909091,0,0,0,1,0,1,0,0,0,0,0,90,100,26694,0,0,0,0,0
0,3.13,3.69,-0.56,74.0,156.0,0.252525,0.0,0,0,1,1,0,0,0,0,0,0,0,90,180,67596,1,1,0,0,0
0,3.52,2.93,0.59,198.0,99.0,0.0,0.0,1,0,0,0,1,0,0,1,0,0,0,90,70,77774,0,1,1,0,0
0,3.69,1.94,1.75,79.0,145.0,0.20202,0.0,0,1,1,0,0,0,1,1,0,0,0,90,42,86420,1,1,1,0,0
1,4.92,2.46,2.46,169.0,139.0,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,85,64839,0,1,0,0,0
0,2.16,1.62,0.54,278.0,338.0,0.0,0.0,1,1,0,0,1,1,1,0,0,0,0,0,38,68756,0,0,0,0,0
0,1.9,2.2,-0.3,198.0,198.0,0.0,0.0,0,1,0,0,1,1,1,0,0,0,0,0,44,92927,1,1,0,0,0
0,3.09,3.09,0.0,218.0,145.0,0.215827,0.0,1,0,0,0,1,0,0,0,1,0,0,0,180,62318,1,1,0,0,0
0,3.69,4.32,-0.63,99.0,99.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,55002,1,1,0,0,0
1,2.5,2.02,0.48,169.0,169.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,2,28761,1,1,0,0,0
0,3.17,3.13,0.04,99.0,139.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,96,121193,0,1,0,0,0
0,1.41,2.48,-1.07,99.0,99.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,48,31956,0,0,0,0,0
0,3.21,3.21,0.0,99.0,134.0,0.0,0.035970999999999996,0,0,1,1,0,0,0,0,1,0,0,90,6,72974,0,0,1,0,0
0,2.02,3.37,-1.35,139.0,99.0,0.0,0.0,1,0,0,0,0,0,1,1,0,0,0,1,0,37118,1,1,0,0,0
0,3.05,1.41,1.64,119.0,139.0,0.14388499999999999,0.0,1,1,0,0,0,0,1,0,0,0,0,43,46,45862,1,1,0,0,0
0,2.81,4.96,-2.15,99.0,99.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,90,124,45187,0,1,0,0,0
1,4.96,2.5,2.46,99.0,29.0,0.0,0.707071,0,0,1,1,0,0,0,1,0,0,0,0,160,60024,1,1,0,0,0
0,1.41,3.09,-1.68,69.0,0.0,0.30303,1.0,0,0,1,1,0,0,0,0,0,0,0,0,180,68756,1,1,0,0,0
1,1.9,4.34,-2.44,178.0,278.0,0.10101,0.0,0,0,1,0,1,1,0,1,0,0,0,7,180,46111,0,0,0,0,0
0,2.5,3.77,-1.27,79.0,79.0,0.20202,0.431655,0,0,0,0,0,0,1,0,0,0,0,90,180,42323,0,1,1,0,0
0,2.52,3.13,-0.61,198.0,139.0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,26,68756,0,1,0,0,0
0,1.86,1.9,-0.04,99.0,99.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,13,84,26694,1,1,0,0,0
0,4.92,4.92,0.0,139.0,139.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,90,110,26694,1,1,0,0,0
1,3.73,3.73,0.0,79.0,129.0,0.20202,0.07194199999999999,0,0,1,1,0,0,0,0,0,0,0,90,171,76242,1,1,0,0,0
1,4.92,3.07,1.85,139.0,338.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,88,21084,1,1,0,0,0
0,2.54,3.73,-1.19,139.0,99.0,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,10,46111,1,0,0,0,0
0,2.54,2.54,0.0,169.0,169.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,3,49,79837,0,0,0,0,0
0,3.13,3.13,0.0,99.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,2,7,35960,1,1,0,0,0
1,4.32,3.09,1.23,79.0,89.0,0.20202,0.10101,0,0,1,1,0,0,0,1,0,0,0,0,180,40215,1,1,0,0,0
0,4.96,4.96,0.0,59.0,84.0,0.40404,0.151515,0,0,1,1,0,0,0,0,1,0,0,90,6,50882,1,0,0,0,0
0,1.9,3.13,-1.23,99.0,99.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,3,180,27809,0,0,0,0,0
1,2.71,4.92,-2.21,178.0,29.0,0.10101,0.707071,1,0,0,1,1,0,1,0,0,0,0,90,173,62318,1,1,0,0,0
0,2.75,3.13,-0.38,168.0,198.0,0.151515,0.0,0,0,1,1,1,0,0,0,0,0,0,7,12,60024,0,1,0,0,0
0,4.01,3.73,0.28,273.0,139.0,0.017986000000000002,0.0,0,0,1,1,1,0,1,1,0,0,0,90,168,40973,1,1,0,0,0
0,3.73,3.73,0.0,139.0,134.0,0.0,0.035970999999999996,0,1,1,0,0,0,0,1,0,0,0,90,15,50993,1,1,0,0,0
