diff_zip,prime_session1,prime_session2,late_session1,late_session2,couple1,couple2,weekend1,weekend2,special_request2,booking_hour_ahead1_On_Demand,booking_hour_ahead2_On_Demand,market_maturity_Mature_Market,market_maturity_Medium_Age_Market,market_maturity_New_Market,signup_to_book_interval,booking_interval,quality_score1,quality_score2,quality_score_diff,revenue1,revenue2,discount_ratio1,discount_ratio2,income_level,num_hvc
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0.618,0.992,0.311491935,0.142857143,0.166666667,0,0,0.316345356,0.033707865
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.005555556,0.984,0.984,0.5,0.142857143,0.234006734,0,0,0.408568178,0.269662921
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0.738888889,0.388,0.626,0.380040323,0.256854257,0.166666667,0.10101,0,0.313942894,0
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.088888889,0.033333333,0.61,0.746,0.431451613,0.209235209,0.166666667,0,0,0.303145412,0.08988764
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0.944444444,0.422222222,0.622,0.69,0.465725806,0,0.075757576,1,0.689655,0.463625361,0
1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0.088888889,0.405555556,0.682,0.742,0.469758065,0.285714286,0.468013468,0,0,0.384203584,0.02247191
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0.011111111,0.011111111,0.872,0.618,0.628024194,0.142857143,0.166666667,0,0,0.287647264,0.02247191
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.746,0.698,0.524193548,0.0995671,0.166666667,0.30303,0,0.160307696,0.04494382
1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0.856,0.976,0.439516129,0.142857143,0.166666667,0,0,0.434029745,0.02247191
1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0.011111111,1,0.512,0.872,0.318548387,0.285714286,0.35016835,0,0,0.263463988,0.011235955
1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.061111111,0.73,0.746,0.491935484,0,0.166666667,1,0,0.310670106,0.393258427
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.508,0.686,0.410282258,0.142857143,0.234006734,0,0,0.154986016,0.123595506
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.022222222,0.84,0.524,0.659274194,0.243867244,0.166666667,0,0,0.56696297,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0.746,0.722,0.512096774,0.200577201,0.116161616,0,0.30303,0.307886876,0.303370787
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.133333333,0.626,0.992,0.315524194,0.142857143,0.14983165,0,0.10101,0.21332052,0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.083333333,0.61,0.738,0.435483871,0.0995671,0.166666667,0.30303,0,0.370767927,0.146067416
0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0.116666667,0.992,0.746,0.623991935,0.200577201,0.284511785,0,0,0.171612868,0.134831461
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.033333333,0.055555556,0.63,0.976,0.325604839,0.209235209,0.244107744,0,0,0.585371271,0.617977528
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.016666667,0.984,0.984,0.5,0.142857143,0.116161616,0,0.30303,0.467260785,0.033707865
0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.094444444,0.634,0.754,0.439516129,0.142857143,0.166666667,0,0,0.165919486,0.123595506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177777778,0.011111111,0.634,0.69,0.471774194,0.171717172,0.2003367,0.143885,0.143885,0.267774821,0.011235955
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.738,0.626,0.556451613,0.142857143,0.166666667,0,0,0.177977127,0.02247191
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.2,0.746,0.746,0.5,0.142857143,0.166666667,0,0,0.61003504,0.202247191
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.133333333,1,0.562,0.626,0.467741935,0.171717172,0.183501684,0.143885,0.314465,0.399887583,0
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.2,0.984,0.5,0.743951613,0.142857143,0.166666667,0,0,0.467260785,0.033707865
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.172222222,0.626,0.626,0.5,0.0995671,0.166666667,0.30303,0,0.21908643,0.101123596
0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.15,0.984,0.992,0.495967742,0.26992785,0.314915825,0,0,0.407330683,0.179775281
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.011111111,0.722222222,0.746,0.864,0.440524194,0.157287157,0.132996633,0.215827,0.431655,0.181843731,0.101123596
0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0.611111111,0.738,0.856,0.440524194,0.285714286,0.333333333,0,0,0.212422997,0
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0.033333333,0.634,0.794,0.419354839,0.142857143,0.282828283,0,0.151515,0.282801543,0.06741573
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0.754,0.856,0.44858871,0.200577201,0.244107744,0,0,0.324373207,0.179775281
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.194444444,0.634,0.642,0.495967742,0.200577201,0.166666667,0,0,0.15059359,0
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.005555556,0.618,0.626,0.495967742,0.200577201,0.284511785,0,0,0.196738997,0
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.111111111,0.754,0.992,0.380040323,0.0995671,0.166666667,0.30303,0,0.901399321,0.033707865
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.794444444,0.746,0.602,0.572580645,0.285714286,0.324915825,0,0,0.340809675,0.02247191
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.322222222,0.033333333,0.558,0.618,0.469758065,0.285714286,0.234006734,0,0,0.356325955,0.011235955
1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0.738,0.868,0.434475806,0.157287157,0.383838384,0.215827,0,0.282629291,0
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.466666667,0.492,0.872,0.308467742,0.157287157,0.166666667,0.215827,0,0.370532213,0.033707865
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.984,0.992,0.495967742,0.142857143,0.2003367,0,0.143885,0.325075814,0.213483146
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.044444444,0.116666667,0.84,0.73,0.555443548,0.142857143,0.234006734,0,0,0.317047963,0.04494382
0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.105555556,0.73,0.682,0.524193548,0.142857143,0.316498316,0,0.050505,0.310670106,0.393258427
0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.083333333,0.626,0.618,0.504032258,0.243867244,0.225589226,0,0.035971,0.313938361,0.02247191
0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0.027777778,0.856,0.856,0.5,0.142857143,0.166666667,0,0,0.338457075,0.539325843
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0.555555556,0.155555556,0.864,0.364,0.752016129,0.142857143,0.14983165,0,0.10101,0.129411125,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.277777778,0.746,0.508,0.619959677,0.142857143,0.141414141,0,0.151515,0.920401438,0.191011236
0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0.005555556,0.834,0.924,0.454637097,0.432900433,0.35016835,0,0,0.307886876,0.303370787
0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0.561111111,0.992,0.992,0.5,0.242424242,0.166666667,0.151515,0,0.230690776,0.134831461
0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0.272222222,0.824,0.746,0.539314516,0.343434343,0.417508418,0.143885,0.107914,0.310670106,0.393258427
0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.422222222,0,0.992,0.992,0.5,0.200577201,0.166666667,0,0,0.264706016,0.078651685
0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.466666667,0.516,0.508,0.504032258,0.142857143,0.234006734,0,0,0.315384371,0.011235955
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.583333333,0.626,0.61,0.508064516,0.209235209,0.255656566,0,0,0.376592765,0.235955056
1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.1,1,0.75,0.992,0.378024194,0.285714286,0.569023569,0,0,0.242703087,0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.211111111,0,1,0.976,0.512096774,0.209235209,0.244107744,0,0,0.245431922,0
1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0.777777778,0.872222222,0.798,0.618,0.590725806,0.372294372,0.569023569,0.071942,0,0.346049763,0.898876404
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.016666667,0.738,0.618,0.560483871,0.200577201,0.234006734,0.177515,0,0.28813229,1
0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0.027777778,0.73,0.626,0.552419355,0.142857143,0.234006734,0,0,0.361470851,0.04494382
0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0.364,0.512,0.425403226,0.285714286,0.35016835,0,0,0.459269198,0.112359551
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.844444444,0.272222222,0.694,0.984,0.353830645,0.113997114,0.166666667,0.20202,0,0.307886876,0.303370787
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0.111111111,0.044444444,0.678,0.806,0.435483871,0.285714286,0.249158249,0,0.252525,0.354517309,0.191011236
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.705555556,0.984,0.976,0.504032258,0.142857143,0.166666667,0,0,0.28813229,1
1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.533333333,0.161111111,0.738,0.984,0.376008065,0.200577201,0.535353535,0,0.059172,0.791905969,0.157303371
0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0.011111111,0.038888889,0.992,0.738,0.628024194,0.215007215,0.234006734,0.118343,0,0.616784599,0.06741573
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.868,0.928,0.469758065,0.3001443,0.35016835,0,0,0.356765651,0.337078652
1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.111111111,0.277777778,0.984,0.508,0.739919355,0.200577201,0.284511785,0,0,0.432017116,0.280898876
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,0.027777778,0.992,0.81,0.591733871,0.142857143,0.240740741,0,0.259067,0.266183757,0.123595506
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.038888889,0.746,0.5,0.623991935,0.200577201,0.234006734,0,0,0.383877212,0.056179775
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.634,0.63,0.502016129,0.200577201,0.234006734,0,0,0.230690776,0.134831461
0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0.856,0.754,0.55141129,0.142857143,0.166666667,0,0,0.325075814,0.213483146
0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0.611111111,0.616666667,0.602,0.61,0.495967742,0.063492063,0.166666667,0.555556,0,0.266183757,0.123595506
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.634,0.634,0.5,0.200577201,0.166666667,0,0,0.337373701,0.011235955
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.492,0.626,0.432459677,0.142857143,0.166666667,0,0,0.399112449,0.02247191
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.944444444,0.033333333,0.38,0.618,0.380040323,0,0,1,1,0.585371271,0.617977528
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.027777778,0.634,0.738,0.447580645,0.200577201,0.166666667,0,0,0.158458254,0.179775281
0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.626,0.594,0.516129032,0.142857143,0.132996633,0,0.20202,0.181843731,0.101123596
0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0.788888889,0.016666667,0.642,0.5,0.571572581,0.200577201,0.234006734,0,0,0.275344844,0.02247191
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.944444444,0.626,0.984,0.319556452,0.200577201,0.244107744,0,0,0.261954516,0.078651685
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.044444444,1,0.992,0.754,0.619959677,0.200577201,0.116161616,0,0.503597,0.171612868,0.134831461
0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0.305555556,0.992,0.992,0.5,0.157287157,0.116161616,0.215827,0.30303,0.310670106,0.393258427
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0.626,0.626,0.5,0.142857143,0.166666667,0,0,0.196036391,0
0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0.1,0.932,1,0.465725806,0.3001443,0.166666667,0,0,0.171612868,0.134831461
0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0.033333333,0.492,0.618,0.436491935,0.209235209,0.244107744,0,0,0.278259529,0.04494382
1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0.133333333,1,0.666,0.618,0.524193548,0.242424242,0.333333333,0.151515,0,0.500550753,0.02247191
0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.127777778,0.984,0.772,0.606854839,0.142857143,0.35016835,0,0,0.16897016,0.06741573
0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0.61,0.746,0.431451613,0.142857143,0.166666667,0,0,0.514906599,0.056179775
0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.327777778,0.626,0.634,0.495967742,0.0995671,0.166666667,0.30303,0,0.203973582,0.213483146
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.188888889,0.686,0.738,0.473790323,0,0.132996633,1,0.20202,0.329123736,0.191011236
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0.666666667,0.366666667,0.686,0.984,0.349798387,0.401154401,0.166666667,0,0,0.189672132,0.033707865
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0.5,0.634,0.432459677,0.243867244,0.225589226,0,0.035971,0.41203135,0.134831461
0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.005555556,0.364,0.364,0.5,0.157287157,0.166666667,0.215827,0,0.335270413,0.02247191
0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0.005555556,0.928,0.544,0.693548387,0.401154401,0.535353535,0,0.059172,0.231402449,0.157303371
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.833333333,0.022222222,0.618,0.618,0.5,0.266955267,0.244107744,0,0,0.20987548,0.640449438
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.482,0.482,0.5,0.243867244,0.284511785,0,0,0.207504748,0.033707865
0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0.072222222,0.618,0.742,0.4375,0.142857143,0.166666667,0,0,0.233514802,0.02247191
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.444444444,0.005555556,0.984,0.794,0.595766129,0.157287157,0.183501684,0,0,0.1833804,0.06741573
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.316666667,0.474,0.984,0.242943548,0.142857143,0.183501684,0,0.215827,0.659258319,0.056179775
0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0.516,0.516,0.5,0.243867244,0.166666667,0,0,0.257956457,0.101123596
0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.011111111,0.172222222,0.992,0.674,0.660282258,0.200577201,0.166666667,0,0,0.572996324,0.06741573
0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0.055555556,0.634,0.738,0.447580645,0.200577201,0.234006734,0,0,0.235105867,0.011235955
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.011111111,0.783333333,0.872,0.842,0.515120968,0,0,1,1,0.181617084,0.056179775
0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0.122222222,0.111111111,0.622,0.864,0.378024194,0.171717172,0.217171717,0.143885,0.071942,0.459269198,0.112359551
1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0.011111111,0.802,0.712,0.545362903,0.194531025,0.226952862,0,0,0.159256053,0.04494382
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.011111111,0.116666667,0.754,0.632,0.561491935,0.142857143,0.468013468,0,0,0.148218325,0
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0.544444444,0.544444444,0.738,0.618,0.560483871,0.171717172,0.234006734,0.143885,0,0.386569782,0.011235955
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.011111111,1,0.708,0.872,0.41733871,0.357864358,0.311447811,0.107914,0,0.376810346,0.101123596
0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0.088888889,1,0.626,0.762,0.431451613,0.142857143,0.175084175,0,0,0.119044273,0
0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.033333333,0,0.516,0.516,0.5,0.200577201,0.282828283,0,0.151515,0.212395799,0.011235955
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.038888889,0.38,0.31,0.535282258,0.0995671,0.166666667,0.30303,0,0.315375305,0.011235955
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.011111111,0.511111111,0.626,0.508,0.559475806,0.285714286,0.234006734,0,0,0.603353475,0.134831461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122222222,0.055555556,0.984,0.864,0.560483871,0.200577201,0.166666667,0,0,0.343357192,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.4,0.626,0.474,0.576612903,0.200577201,0,0,1,0.165919486,0.123595506
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.022222222,0.984,0.61,0.688508065,0.142857143,0.234006734,0,0,0.432017116,0.280898876
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.016666667,0.738,0.872,0.432459677,0.186147186,0.183501684,0,0,0.585371271,0.617977528
1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.038888889,0.634,0.806,0.413306452,0.200577201,0.244107744,0,0,0.384203584,0.02247191
0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0.011111111,0.172222222,0.746,0.806,0.469758065,0.200577201,0.35016835,0,0,0.261954516,0.078651685
1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.011111111,0.872,0.634,0.619959677,0.200577201,0.234006734,0,0,0.34078701,0.011235955
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.566666667,0.984,0.992,0.495967742,0.194531025,0.226952862,0,0,0.453408097,0.078651685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.544444444,0.05,0.642,0.642,0.5,0.142857143,0.234006734,0,0,0.259003567,0.011235955
1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.872,0.872,0.5,0.142857143,0.166666667,0,0,0.280775315,0.02247191
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.277777778,0,0.642,0.626,0.508064516,0.142857143,0.234006734,0,0,0.278259529,0.04494382
0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0.183333333,0.558,0.626,0.465725806,0.256854257,0.116161616,0.10101,0.30303,0.357513588,0.056179775
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.976,0.992,0.491935484,0.142857143,0.166666667,0,0,0.585371271,0.617977528
0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.194444444,0.5,0.5,0.5,0.200577201,0.166666667,0,0,0.180891812,0.06741573
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.011111111,0.461111111,0.984,0.61,0.688508065,0.165945166,0.166666667,0.206897,0,0.296749423,0.134831461
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2,0.305555556,0.626,0.976,0.32358871,0.092352092,0.116161616,0.353535,0.30303,0.439451151,0.011235955
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.944444444,0.261111111,0.746,0.618,0.564516129,0.0995671,0.14983165,0.30303,0.10101,0.470261596,0.056179775
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0.111111111,0.65,0.634,0.872,0.380040323,0.200577201,0.234006734,0,0,0.23953909,0.078651685
0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0.038888889,0.754,0.618,0.568548387,0.113997114,0.116161616,0.20202,0.30303,0.25971524,0.056179775
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.127777778,0.984,0.992,0.495967742,0.200577201,0.505050505,0,0,0.20987548,0.640449438
0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0.377777778,0.244444444,0.492,0.618,0.436491935,0.186147186,0.267676768,0.188679,0,0.310352799,0.011235955
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.011111111,0.011111111,0.626,0.626,0.5,0.142857143,0.333333333,0,0,0.343357192,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0.011111111,0.088888889,0.618,0.754,0.431451613,0.243867244,0.234006734,0,0,0.446880652,0.179775281
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0.872,0.992,0.439516129,0.142857143,0.116161616,0,0.30303,0.340415309,0.011235955
1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0.055555556,0.072222222,0.642,0.864,0.388104839,0.200577201,0.267676768,0,0,0.224775279,0.011235955
0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0.155555556,0.544444444,0.738,0.73,0.504032258,0.113997114,0.166666667,0.20202,0,0.442769268,0
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0.816666667,0.746,0.578,0.584677419,0.149292929,0.134680135,0.224786,0,0.407330683,0.179775281
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0.2,0.088888889,0.738,0.642,0.548387097,0.229437229,0.267676768,0,0,0.635396882,0.04494382
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.005555556,0.984,0.868,0.558467742,0.157287157,0.183501684,0,0,0.282049074,0.04494382
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.038888889,0.806,0.626,0.590725806,0.0995671,0.158249158,0.30303,0.050505,0.585371271,0.617977528
0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.055555556,0.618,0.482,0.568548387,0.0995671,0.166666667,0.30303,0,0.432017116,0.280898876
0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.183333333,0.992,0.992,0.5,0.200577201,0.234006734,0,0,0.458824969,0.056179775
0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.183333333,0.508,0.738,0.384072581,0.209235209,0.244107744,0,0,0.321376928,0.08988764
1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.161111111,0.73,0.806,0.461693548,0,0,1,1,0.206194726,0.112359551
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.348,0.602,0.371975806,0.258297258,0.244107744,0,0,0.159256053,0.04494382
0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0.194444444,0.616,0.872,0.370967742,0.285714286,0.333333333,0,0,0.395463426,0.134831461
0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0.055555556,1,0.482,0.992,0.242943548,0,0,1,1,0.310670106,0.393258427
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.455555556,0.705555556,0.746,0.814,0.465725806,0.401154401,0.468013468,0,0,0.3675586,0.056179775
0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0.661111111,0.372,0.86,0.254032258,0.142857143,0.166666667,0,0,0.257045334,0.134831461
0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0.686,0.984,0.349798387,0.389047619,0.226952862,0,0,0.357341335,0.033707865
1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0.144444444,0.066666667,0.626,1,0.311491935,0.142857143,0.166666667,0,0,0.157193561,0
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0.194444444,0.984,0.666,0.660282258,0.142857143,0.234006734,0,0,0.171989103,0.224719101
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0.216666667,0.626,0.992,0.315524194,0.209235209,0.244107744,0,0,0.415780098,0.04494382
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.738888889,0.634,0.992,0.319556452,0.200577201,0.193602694,0,0.206897,0.376592765,0.235955056
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.4,0.255555556,0.984,0.856,0.564516129,0.224689755,0.226952862,0.161542,0,0.271496371,0.112359551
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016666667,0.38,0.596,0.391129032,0.229437229,0.345117845,0,0,0.4635619,0.02247191
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.984,0.992,0.495967742,0.200577201,0.284511785,0,0,0.356765651,0.337078652
0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.061111111,0.864,0.734,0.565524194,0.142857143,0.132996633,0,0.20202,0.304129062,0.101123596
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.482,0.642,0.419354839,0.142857143,0.166666667,0,0,0.248391937,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.011111111,0.25,0.626,0.872,0.376008065,0,0,0,0,0.326653279,0.033707865
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0.694444444,0.618,0.924,0.345766129,0.0995671,0.282828283,0.30303,0.151515,0.249860612,0.056179775
1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0.766666667,0.634,0.754,0.439516129,0.0995671,0.183501684,0.30303,0.215827,0.2484282,0.04494382
0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0.444444444,1,0.754,0.84,0.456653226,0.077922078,0.116161616,0.454545,0.30303,0.456499567,0.157303371
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0.316666667,0.984,0.984,0.5,0.142857143,0.166666667,0,0,0.252131619,0.112359551
1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0.122222222,0.74,0.682,0.529233871,0.44011544,0.505050505,0,0,0.310670106,0.393258427
0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0.022222222,0.227777778,0.872,0.872,0.5,0.285714286,0.333333333,0,0,0.21908643,0.101123596
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.311111111,0.864,0.746,0.559475806,0.157287157,0.14983165,0.215827,0.10101,0.16897016,0.06741573
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.038888889,0.746,0.634,0.556451613,0.157287157,0.183501684,0,0,0.432148572,0.08988764
0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0.222222222,0.634,0.516,0.559475806,0.200577201,0.234006734,0,0,0.632028902,0.04494382
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0.122222222,0.033333333,0.5,0.524,0.487903226,0.152857143,0.234006734,0,0,0.385286958,0.011235955
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0.016666667,0.754,0.364,0.696572581,0.209235209,0.277777778,0,0.108108,0.299111089,0.011235955
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.05,0.738,0.738,0.5,0.200577201,0.234006734,0,0,0.463498438,0.168539326
0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0.694444444,0.642,0.754,0.443548387,0.142857143,0.166666667,0,0,0.341158712,0
